house_number,hhcount,hh_income,latitude,longitude,household_sample_size
4101,5,50000,8256069.701078093,718403.5908316654,5
4102,4,200000,8254913.244251402,719072.0902741393,4
4103,4,200000,8256314.591708997,717660.9723580133,4
4104,4,50000,8255231.505928351,719198.7245887934,4
4105,6,100000,8256166.586286637,717899.8111840131,6
4106,8,100,8254923.791906583,718610.175338691,8
4107,6,150000,8255150.221526191,718765.7169964426,6
4108,3,30,8255534.250450685,718995.352576863,3
4109,5,50000,8255844.555178823,718686.4384395569,5
4110,3,25000,8255500.144926058,718652.0089702767,3
4111,5,30000,8255505.143080345,719115.3268063149,5
4112,3,40000,8255999.570856017,717681.4836774553,3
4113,5,80000,8256149.1109962035,718032.5557988547,5
4114,5,30000,8255058.627500255,718485.3115385034,5
4115,5,80000,8255680.865474321,718574.4186894442,5
4116,2,25000,8255283.960229751,718980.3390709665,2
4117,5,20000,8255432.964001957,718012.8282585569,5
4118,4,50000,8256712.369627718,718174.7400829496,4
4119,7,10000,8255340.245582851,719191.4249757628,7
4120,4,200000,8255004.373602958,718644.3162441917,4
4121,5,15,8254963.699329446,719245.6320465957,5
4122,5,15,8255353.999210756,718946.6985821258,5
4123,3,45000,8255940.925579316,717882.666578792,3
4124,4,50,8255844.5567945875,718788.628982823,4
4125,7,10000,8255260.176527665,719381.8589521467,7
4126,3,30,8256096.183000603,717964.9998125549,3
4127,4,50000,8255217.046851933,719597.1470661225,4
4128,4,200000,8256067.658004373,718327.9278802364,4
4129,3,34000,8255223.355883524,718912.3267435175,3
4130,2,50,8255409.937567333,718107.8069432455,2
4131,5,80000,8254722.611966107,718747.9479866852,5
4132,3,30,8257256.8235836215,717893.9834807945,3
4133,3,55000,8256220.908023786,718291.399165867,3
4134,6,150000,8256999.88621081,717921.1567077205,6
4135,3,30,8255473.504903613,717471.3853263985,3
4136,2,25000,8255672.0070772655,717670.4561067196,2
4137,5,30000,8256281.971776768,718501.9582975329,5
4138,5,30000,8255517.7241329495,719235.9565289795,5
4139,6,35000,8255945.125163856,717552.0716624064,6
4140,2,70,8254287.465580428,718434.9757519881,2
4141,3,100000,8254933.343774733,719155.2368498968,3
4142,3,50000,8255158.560261979,719194.9539632257,3
4143,6,16000,8254867.277601582,719007.780080156,6
4144,3,15000,8255925.458642639,718533.7338393967,3
4145,8,100,8256485.222090262,717585.4377724634,8
4146,3,50000,8255392.534531441,717770.2822256101,3
4147,3,70000,8255814.422589887,718334.9442875453,3
4148,3,20000,8255762.368192249,718945.0272814436,3
4149,2,70000,8256126.392890428,717726.4615119777,2
4150,4,40000,8255406.857580327,719529.9364706171,4
4151,6,100000,8255496.262521565,717590.2223271133,6
4152,6,35000,8255441.27366524,719054.9762650095,6
4153,6,35000,8255188.170743041,718834.1649291166,6
4154,3,25000,8257220.109083413,717835.4531863151,3
4155,5,100,8255746.698137141,718139.275264184,5
4156,5,40000,8255331.779417606,719159.7407723978,5
4157,6,100000,8256911.593486348,717766.2480850852,6
4158,4,450000,8255160.456231448,718534.5170896543,4
4159,4,50000,8256552.5546079315,718100.093041866,4
4160,4,100000,8256002.4376881905,717722.7914105202,4
4161,5,150000,8255763.80735209,717455.9849884843,5
4162,2,25000,8256084.834622391,718513.881621918,2
4163,4,200000,8255220.043714097,718978.4380986237,4
4164,5,30000,8255436.865003737,719549.2764695283,5
4165,5,20000,8256335.3310015,717629.4234009028,5
4166,3,100000,8255679.313474815,718347.4156883999,3
4167,6,200,8255270.751855294,718569.4666100529,6
4168,3,45000,8256086.643942347,717607.4776668283,3
4169,4,70000,8256092.239053785,718017.198284916,4
4170,5,70000,8255612.065846605,717860.6996651872,5
4171,5,20000,8255414.771010179,718788.8234896975,5
4172,3,30,8256926.427181687,717835.6957149579,3
4173,6,100,8256181.6405464485,717641.7763286966,6
4174,6,25000,8256516.840219082,717975.6357757151,6
4175,6,100000,8255531.699386519,719284.456559163,6
4176,5,20000,8254983.364253291,718529.4388438119,5
4177,5,60,8255629.153655671,718428.5990182133,5
4178,3,70000,8255462.339992816,718070.7125250531,3
4179,7,1000,8256540.321683987,718225.02432467,7
4180,3,100000,8255663.243536483,717821.775806499,3
4181,4,50000,8256808.0137688685,717670.250750796,4
4182,3,100000,8255190.193399695,718427.9618044262,3
4183,3,55000,8256453.275712353,717658.6293680121,3
4184,3,60000,8256687.021442599,717719.3118583634,3
4185,5,50000,8255593.4595761895,719413.8444146313,5
4186,5,60,8255567.652544744,718927.9008422112,5
4187,5,30000,8255215.323078094,719362.0609730175,5
4188,4,100000,8255400.131613787,718428.3355876297,4
4189,3,40000,8256119.403688941,718119.0977756064,3
4190,3,30,8255495.963941004,719423.4336572855,3
4191,5,60,8256097.260883218,717818.3179363741,5
4192,4,80000,8256925.036841366,717938.4216781761,4
4193,3,15000,8255845.543738938,718634.0821320092,3
4194,4,70000,8255576.206387612,718959.0265968556,4
4195,3,25000,8254633.097838602,718506.771770023,3
4196,6,40000,8256286.150542493,717938.0322038264,6
4197,6,40000,8255686.378620525,719075.4439094351,6
4198,5,20000,8255332.163347248,719693.1194853177,5
4199,4,30,8256089.717085223,718667.974503237,4
4200,5,60,8256226.854955869,718239.758842611,5
4201,3,40,8256289.716785781,717790.718226164,3
4202,5,80000,8254933.866407142,719014.0896881382,5
4203,6,100,8255623.47609186,719451.5006909983,6
4204,5,30000,8255514.9899667865,718192.5179020687,5
4205,4,50,8255658.860706581,719084.898203057,4
4206,5,30000,8254364.990754454,718472.3856642065,5
4207,3,34000,8255462.236301636,718623.4180054103,3
4208,2,25000,8256632.258856934,717859.7398962864,2
4209,3,100000,8255088.335923977,719258.1000120528,3
4210,5,15,8255337.644383173,718310.0725760536,5
4211,5,30000,8255911.702061581,717685.0888240917,5
4212,3,25000,8255507.12964503,718067.5268600491,3
4213,3,15000,8255435.362268982,719479.0221327448,3
4214,2,30000,8254810.272613994,718917.3243391241,2
4215,7,10000,8254892.84933797,718630.6304526888,7
4216,4,40000,8255331.30516497,719172.3330149194,4
4217,3,45000,8255518.1237599375,718679.1368572001,3
4218,6,16000,8255718.792469533,717706.1482443877,6
4219,5,150000,8254581.31683947,718535.1359052547,5
4220,3,30000,8255363.312229523,719768.0073727202,3
4221,2,30000,8255441.5276604295,718936.1683431193,2
4222,3,15000,8255590.296484623,719438.186685437,3
4223,8,120000,8255327.93900795,718372.8436320869,8
4224,6,50000,8256619.31723389,717689.2219766928,6
4225,5,30000,8255380.236998724,717857.7514639704,5
4226,4,70000,8255143.227173186,718844.7427975456,4
4227,5,50000,8255434.439477965,718885.6177295668,5
4228,8,75000,8256039.958611965,717563.104493547,8
4229,7,152,8255269.859819932,719521.3382031154,7
4230,4,200000,8255628.956511999,718518.3856774872,4
4231,4,200000,8255809.855638338,718331.5303316669,4
4232,5,50000,8256514.046268467,717976.4727191384,5
4233,5,150000,8255608.142266509,719414.2432959409,5
4234,5,30000,8255281.18324535,718684.3426778307,5
4235,4,100000,8255910.3748119995,718058.7844017285,4
4236,2,70,8254879.351544897,718843.334726898,2
4237,3,50000,8254844.633933149,718595.7615292338,3
4238,3,25000,8255280.586269424,719579.8073347276,3
4239,6,35000,8255136.653723698,718515.5614343968,6
4240,3,50000,8255166.2215468325,718740.0570181244,3
4241,5,30000,8256540.65761314,717808.9693793262,5
4242,6,100,8256487.0346785225,718046.2581969654,6
4243,6,100,8256027.856488403,718619.5107955303,6
4244,5,50000,8255794.266138037,717389.8830453362,5
4245,8,120000,8255541.4250845285,718969.3236793875,8
4246,4,70000,8255669.42121703,719064.9149025707,4
4247,5,50000,8255047.133905876,719193.861994192,5
4248,8,100,8254619.229201609,718461.8657335334,8
4249,5,50000,8255208.216056967,719547.026513071,5
4250,4,20000,8255191.35429119,718269.1975355063,4
4251,5,80000,8256557.762653939,718283.3632359253,5
4252,4,50,8255773.665790835,717797.5604820502,4
4253,5,45000,8255516.454781915,719244.5979760033,5
4254,3,100,8255705.522729665,718819.893622671,3
4255,4,50000,8255123.940890117,719074.234420721,4
4256,6,100,8257100.848962152,717940.365281303,6
4257,4,40000,8256152.93374868,718465.3285033447,4
4258,5,60000,8255697.520806415,717545.4927446368,5
4259,6,16000,8256547.066949323,718120.2679846114,6
4260,5,40000,8256255.637768058,718508.4046229386,5
4261,3,45000,8256192.7486311365,717579.5233163119,3
4262,8,500000,8255756.108110955,717351.8780409165,8
4263,7,1000,8255415.529850412,718824.8336817704,7
4264,6,50000,8254580.197852821,718526.2219664599,6
4265,5,40000,8255329.497577604,719042.1466641338,5
4266,8,120000,8256932.747452892,717961.2014045736,8
4267,5,50000,8255542.228653531,718460.8894731987,5
4268,5,40000,8255422.390805626,718358.9227432336,5
4269,2,50,8255790.782976497,717764.383725384,2
4270,6,100000,8256076.992520526,718076.8021730006,6
4271,5,15,8255491.085633613,719037.7384649247,5
4272,5,20000,8255621.152224461,719439.4962891326,5
4273,3,100000,8254514.30077147,718553.5114284742,3
4274,6,50000,8255611.626728421,719333.0230083831,6
4275,6,100000,8254600.561662553,718565.5995450772,6
4276,3,100,8256947.305608304,718005.1222738228,3
4277,5,30000,8255447.7342297025,718563.1173951073,5
4278,6,200,8255892.824207265,717702.067639681,6
4279,3,40000,8255912.67409912,717680.3564819348,3
4280,3,50000,8255955.619619034,718782.2003424729,3
4281,5,30000,8255149.295044296,718737.4064052653,5
4282,4,20000,8256263.633322575,718139.09909122,4
4283,2,50000,8256718.451147122,717837.7428564976,2
4284,8,100,8255061.351552452,719245.4340404642,8
4285,5,50000,8255250.456684333,718634.7521915673,5
4286,10,15000,8256342.032968386,717575.1887810515,10
4287,5,20000,8256688.145090125,717807.804183119,5
4288,5,50000,8255362.377894493,718496.5865459511,5
4289,7,152,8255421.353546687,719260.550834504,7
4290,4,50000,8255378.26954332,717732.6801253092,4
4291,5,50000,8255319.488854013,718707.0232528811,5
4292,2,30000,8254854.030954614,718648.1882800332,2
4293,8,100,8254555.334531504,718534.1714888279,8
4294,6,16000,8255660.723466042,718651.1035498409,6
4295,4,30,8255098.730493772,718827.8411557733,4
4296,3,60000,8256605.844189293,717890.4133529331,3
4297,6,100,8255331.108209477,719251.5263153919,6
4298,2,50,8257124.015941199,717924.9801077025,2
4299,3,30,8256328.244491342,717509.5518222132,3
4300,8,40000,8255891.942285214,718024.4636260461,8
4301,5,150000,8255382.021514596,719201.7159132303,5
4302,5,50000,8255522.415301195,718047.0906146474,5
4303,5,45000,8255555.144622943,717660.9070189982,5
4304,6,25000,8255099.973401703,718838.5764203196,6
4305,3,25000,8255150.617688078,718383.0171530698,3
4306,5,60000,8255883.033535683,718671.5226972991,5
4307,4,450000,8256849.765707503,717753.4660922801,4
4308,5,50000,8255496.810628012,717666.766708544,5
4309,5,50000,8255902.367191632,717568.0766396527,5
4310,5,20000,8256784.025370591,718128.4418156149,5
4311,10,15000,8255297.235863873,719247.7621472052,10
4312,3,50000,8255339.0266074315,718319.5906076621,3
4313,10,15000,8255447.589839838,718094.3735493817,10
4314,3,30000,8256206.098804739,718276.732655924,3
4315,3,50,8254805.846469371,718650.3375272192,3
4316,3,100,8255974.40290009,717769.8558316797,3
4317,5,30000,8255049.860626534,718721.098942029,5
4318,3,60000,8256952.302902971,718085.9700317145,3
4319,5,50000,8255596.536825068,717841.0044031595,5
4320,3,100000,8255369.017151897,718240.7404891739,3
4321,13,50000,8255611.566467867,717366.4604428179,13
4322,2,70,8255617.442399774,718427.904775921,2
4323,3,50000,8255459.020801911,717995.0716133553,3
4324,7,10000,8255000.240590463,719270.8899816334,7
4325,3,100000,8256824.161182517,718091.7408044097,3
4326,7,10000,8255651.70909323,718384.730569567,7
4327,5,60,8256040.040230494,717633.9955577638,5
4328,6,50000,8255158.831250617,718912.9859078898,6
4329,4,200000,8255529.818295639,719292.9473741839,4
4330,6,16000,8255603.758266099,718263.1762031523,6
4331,6,150000,8254470.1621514745,718457.2390412599,6
4332,4,450000,8255352.389305504,719437.731200095,4
4333,6,40000,8255735.134705959,718969.441725338,6
4334,4,450000,8255305.625048144,719612.2306731098,4
4335,3,30000,8254988.558915447,718599.567370381,3
4336,10,15000,8255422.109112348,718420.5226558439,10
4337,5,60000,8255320.734202771,719557.3085684262,5
4338,3,100,8255733.494439051,718845.2495226819,3
4339,8,100,8255479.695787353,718669.6542399132,8
4340,5,150000,8256722.364447318,717764.6661355572,5
4341,5,30000,8255910.616155556,717678.6721098409,5
4342,4,50000,8255007.610245059,718936.9758723546,4
4343,6,16000,8256549.079068045,717962.6324175072,6
4344,5,150000,8255436.43504547,719564.4619234992,5
4345,5,60000,8256482.182026341,717655.5830938444,5
4346,3,30,8255057.14976787,718997.3156691594,3
4347,4,70000,8254930.521171964,719004.6652235055,4
4348,5,15,8255813.657022233,717791.9880935088,5
4349,3,30,8256089.971284431,718610.4024966937,3
4350,8,75000,8255330.908753575,718694.3816960433,8
4351,6,100,8255631.898032839,718742.9881776841,6
4352,5,20000,8256489.561615783,718007.4989279635,5
4353,4,120000,8255389.520332155,718762.8491208745,4
4354,3,30,8255256.90547047,718242.5920124631,3
4355,5,150000,8255523.469342628,719469.2529436778,5
4356,6,35000,8255155.275825088,717973.5637567102,6
4357,3,60000,8256745.5521832025,717715.1952228778,3
4358,6,200,8255245.863022203,719167.4593830836,6
4359,5,40000,8256752.394405602,717742.8839753465,5
4360,5,30000,8256296.559890997,717529.5107230355,5
4361,4,50,8256524.086768352,717813.9683695444,4
4362,7,10000,8256484.436490645,717956.63756445,7
4363,3,100000,8255097.171648152,718066.5077967882,3
4364,5,60000,8255204.349275225,718889.4032640724,5
4365,5,60000,8256233.263411656,718098.7394857062,5
4366,8,100,8255264.025408464,718026.7630279014,8
4367,5,30000,8256798.6802056795,718098.2432320566,5
4368,7,1000,8255556.872612111,719008.8496144792,7
4369,4,70000,8256035.182724379,718596.0604642377,4
4370,3,50000,8256435.173319083,717829.7147708181,3
4371,3,25000,8255611.277707379,718169.0961662908,3
4372,6,100000,8255001.3132699095,719146.9122433644,6
4373,3,15000,8255206.993616855,718111.915214533,3
4374,2,30000,8256440.301350437,717817.8817909022,2
4375,4,20000,8256129.172781491,717753.8252574157,4
4376,5,200,8255737.647739555,718842.9167858768,5
4377,6,16000,8255451.848127001,719508.2037428184,6
4378,6,50000,8255031.714435866,719217.9227558523,6
4379,7,152,8256015.819576699,717638.1383415244,7
4380,6,150000,8255493.305643285,718695.0999319119,6
4381,5,60000,8255608.036252628,717696.3792053477,5
4382,3,25000,8255466.005363641,718932.8430993702,3
4383,6,50000,8255077.0154531505,718690.3908201149,6
4384,4,80000,8255863.557670153,717710.9012067942,4
4385,5,80000,8254957.886372647,718711.8572194614,5
4386,10,15000,8255045.742944436,719359.5572717245,10
4387,5,30000,8256354.274464813,718110.9095658264,5
4388,4,450000,8256576.442828142,718263.2900646367,4
4389,7,10000,8256480.761809989,717834.4611434804,7
4390,5,45000,8256154.328459903,717958.6188504066,5
4391,3,30,8255125.737561235,719289.926864143,3
4392,4,100000,8255504.673779035,719416.5847983345,4
4393,5,200,8255720.9102635905,718800.896953624,5
4394,5,60000,8255393.7678956995,719339.3872271039,5
4395,8,120000,8256517.499894712,717991.804519406,8
4396,8,100,8255713.540388985,717986.1416656768,8
4397,4,50000,8255823.610360956,717619.9703958977,4
4398,4,20000,8255857.58943091,717813.399105108,4
4399,8,100,8255590.642419142,717789.4474462249,8
4400,5,50000,8255181.762259169,718360.871053421,5
4401,5,60,8255829.84675591,718804.8756205041,5
4402,2,50000,8255811.413879719,718666.6231876353,2
4403,6,35000,8255159.030975363,718952.2956982523,6
4404,5,100,8255959.573954807,717792.4342930729,5
4405,5,60000,8255314.620508345,719539.6254814025,5
4406,6,100000,8255217.439216184,719082.229833679,6
4407,3,45000,8255549.080359259,719220.3768689109,3
4408,7,1000,8255410.899682445,718342.5674199287,7
4409,3,25000,8255675.692068437,718643.1188467678,3
4410,2,30000,8256056.9894611295,718665.1001716974,2
4411,6,50000,8255367.728458378,719514.038321819,6
4412,8,75000,8255366.356342202,719710.4500555639,8
4413,3,15000,8256618.045091285,717764.7011682643,3
4414,3,50000,8255425.079514576,718773.1175758339,3
4415,6,100000,8255517.974963674,719170.8069970855,6
4416,5,100,8256447.863655178,717771.0026796231,5
4417,7,152,8255672.799359782,718422.6290721045,7
4418,8,120000,8256240.668301646,717602.394883727,8
4419,6,16000,8255169.81111542,718563.8921081679,6
4420,4,100000,8256643.977273578,717863.7051600505,4
4421,3,50000,8255564.369062389,719284.4138081265,3
4422,6,35000,8255874.61186727,717739.5555858248,6
4423,4,120000,8256707.534175183,717659.5897344474,4
4424,3,70000,8254618.5753992805,718464.3458854735,3
4425,5,20000,8256248.66884004,718307.3731382769,5
4426,5,70000,8255482.353765186,719588.7488395068,5
4427,4,50000,8255424.232581784,719167.0854075503,4
4428,2,50000,8255385.882451909,719742.3537683893,2
4429,5,60000,8256058.648543212,717606.2743052682,5
4430,3,100000,8255304.743856315,719336.0086971802,3
4431,5,80000,8255791.287132862,718936.2712440278,5
4432,3,70000,8255449.864154038,718713.9039186032,3
4433,8,40000,8255994.771813476,718752.5782111519,8
4434,5,100,8254837.5977796735,718577.0295366278,5
4435,3,50,8255598.138969365,718486.2707691895,3
4436,2,70000,8255323.896902819,718850.0242017542,2
4437,4,200000,8255934.109001384,717950.9763960992,4
4438,2,50000,8255515.269382732,717971.1403270587,2
4439,6,100,8255124.938835082,719096.0528544477,6
4440,2,50000,8255262.845128829,718875.9483483732,2
4441,5,45000,8256373.663232429,717666.0895121515,5
4442,2,70000,8255062.674464168,718651.4222324428,2
4443,8,500000,8255551.520841469,718456.9622835685,8
4444,4,200000,8256067.695425789,718622.6189790375,4
4445,4,450000,8255879.905937009,717413.715219504,4
4446,6,150000,8255361.592177225,719293.0374727537,6
4447,13,50000,8254950.988860919,718926.7461872873,13
4448,8,100,8256282.867658341,717533.0477123436,8
4449,8,40000,8255232.703470656,719290.4453759908,8
4450,8,75000,8256706.115819275,718011.2976781835,8
4451,3,100000,8255758.025090548,718205.8456358747,3
4452,5,50000,8256211.818385892,718581.3810136099,5
4453,4,40000,8256143.683415201,718473.053735934,4
4454,7,80000,8255464.418473259,718198.8821195667,7
4455,7,80000,8256322.7423086,718141.1459882602,7
4456,6,50000,8255758.642504837,717377.6504535342,6
4457,2,70,8255173.071036831,718493.1075170657,2
4458,5,60000,8255809.553883261,717646.7062689776,5
4459,8,100,8255359.102249185,719770.4647540366,8
4460,5,40000,8255173.5234939745,718136.7368539469,5
4461,4,200000,8255757.663572015,718622.7937264127,4
4462,3,40,8255508.894022089,718078.2854811634,3
4463,5,100,8254783.719752946,718590.8360568993,5
4464,3,50,8255621.14026446,718156.7649746868,3
4465,5,60000,8254775.893422854,718571.1800973888,5
4466,3,40,8255675.302171685,717923.4018488566,3
4467,3,15000,8255132.8615691345,718154.0764440269,3
4468,5,30000,8255336.149254838,718740.5582759731,5
4469,7,10000,8256089.397361419,717946.1644878763,7
4470,3,50,8256253.097514488,718293.491726001,3
4471,3,100000,8256600.846945316,717746.713719981,3
4472,4,50000,8255406.949773474,719226.9953199651,4
4473,4,120000,8257192.692660703,717829.990259382,4
4474,3,50000,8255833.19128969,717410.8634243233,3
4475,5,50000,8255381.407129869,718910.8083851527,5
4476,3,60000,8254535.743510553,718551.4395467881,3
4477,6,200,8256403.630367305,717816.7092234718,6
4478,4,120000,8255731.076743293,717967.3592663722,4
4479,3,50000,8256701.971642386,718240.326261474,3
4480,3,30,8256889.534971333,718015.9061793219,3
4481,5,20000,8255766.059173174,717577.3482101586,5
4482,5,60000,8255510.941989917,718664.0105811461,5
4483,3,25000,8255334.663029308,718369.6354345332,3
4484,4,50,8256583.300810883,718026.5190813612,4
4485,3,50000,8256099.949816808,717630.3650220921,3
4486,7,80000,8255645.421182163,717651.9790927173,7
4487,3,25000,8255282.836263958,719357.7654918538,3
4488,3,100000,8255988.451599416,718625.6438119507,3
4489,3,25000,8254909.795387712,718826.1664796185,3
4490,3,30,8255446.494866913,718219.2273400701,3
4491,3,50000,8256494.447292425,718145.724222385,3
4492,2,25000,8255220.8790881885,718816.7707499014,2
4493,5,60,8255544.387990244,719183.7290253813,5
4494,5,50000,8255791.503533359,718666.012329459,5
4495,3,40000,8255435.398048095,719670.9240190441,3
4496,2,70000,8256061.880564528,717714.4213120636,2
4497,5,200,8256632.475053709,717617.6709662203,5
4498,3,45000,8256061.915954449,717897.7796535238,3
4499,3,25000,8256617.826746085,718159.0610424608,3
4500,6,50000,8256356.053806126,717822.8871725226,6
4501,4,40000,8257001.438062125,717915.4103797283,4
4502,4,30,8255598.14135059,719374.6830145868,4
4503,2,70000,8255370.031857363,718788.4819768413,2
4504,6,50000,8255269.877871066,718244.2672665899,6
4505,5,100,8255137.119543711,719304.120790503,5
4506,5,20000,8256210.905761918,717638.58566543,5
4507,8,100,8255428.686526869,718581.6647810927,8
4508,3,70000,8254812.9126776,718825.9042286727,3
4509,5,30000,8256988.005131175,717907.0895902233,5
4510,6,100000,8254707.969020244,718675.291401884,6
4511,8,75000,8255449.119068938,718851.7475206307,8
4512,6,25000,8255869.764471092,717925.2265171894,6
4513,5,20000,8255425.964389755,718574.3962729967,5
4514,3,45000,8255433.004611652,719189.1575609043,3
4515,3,30000,8255256.30900337,719315.3785685749,3
4516,4,80,8255041.127542162,719075.5118629043,4
4517,5,15,8255393.004229982,718552.9015828585,5
4518,3,30,8255194.386215031,718747.2205447827,3
4519,6,40000,8255533.884496614,719225.6365615823,6
4520,4,40000,8254601.33525257,718501.9659517579,4
4521,5,40000,8255791.454075683,718305.7242098603,5
4522,5,100,8256400.545210724,717740.5423970245,5
4523,6,150000,8255961.421413929,718484.1252886101,6
4524,3,50000,8254782.140289554,718702.3093789088,3
4525,6,100000,8255337.401156014,719583.6783966592,6
4526,3,100000,8255029.506226185,719166.5413963579,3
4527,3,50000,8255621.118809354,717666.0865540882,3
4528,6,16000,8255161.70568215,718525.8466491777,6
4529,5,30000,8255147.66385154,718669.1960230363,5
4530,4,50000,8255521.076839875,717601.997287083,4
4531,3,45000,8255569.314685918,719460.114553591,3
4532,5,60000,8255112.183390015,718123.2096687246,5
4533,6,50000,8255375.436891094,718497.4342875993,6
4534,5,150000,8255550.572941873,718648.4856926079,5
4535,6,100,8255500.151746795,717566.3544847855,6
4536,5,60000,8257075.73395609,718074.5809496276,5
4537,5,20000,8255192.291543539,719063.5787621412,5
4538,5,20000,8255550.869855958,718974.7807699754,5
4539,8,75000,8255466.9861154575,718807.3895043485,8
4540,6,100,8254501.832981927,718610.1025645314,6
4541,3,30,8256667.8801997155,717640.7428337077,3
4542,13,50000,8256455.392727027,717913.4717458073,13
4543,3,30,8254383.8840674935,718528.284607742,3
4544,3,30,8255536.331327888,718638.5503730231,3
4545,2,50,8255163.268366322,718674.2903101374,2
4546,5,80000,8256497.680072152,718060.2478124367,5
4547,4,20000,8255438.140869584,719320.1326048507,4
4548,4,80000,8256977.902856311,718039.84810309,4
4549,8,40000,8255563.086649849,719585.5224447369,8
4550,4,40000,8254536.30532207,718605.9749076221,4
4551,2,50000,8255124.391684258,718739.317165142,2
4552,5,50000,8256345.533055138,717565.5052387672,5
4553,4,450000,8254582.111351328,718437.4442475266,4
4554,6,16000,8255698.979588929,718923.5046166808,6
4555,5,60,8255445.864910629,719227.2200309667,5
4556,6,50000,8255337.696705485,718971.341824222,6
4557,3,50000,8255446.967616252,718843.8478445053,3
4558,2,50000,8255899.845105772,717826.8829353144,2
4559,2,50000,8256293.460814516,718396.4450634907,2
4560,3,30000,8255437.595752204,717482.5868307084,3
4561,4,50000,8255454.765722823,718405.6855799266,4
4562,6,200,8255695.683485027,719092.3499186048,6
4563,6,50000,8255463.234197508,718092.3746885976,6
4564,2,70000,8255474.981798667,719396.6660214292,2
4565,5,30000,8256113.400688765,718496.1555922806,5
4566,6,100,8255151.099542971,719419.8504088966,6
4567,3,25000,8255664.646422772,717451.3674399848,3
4568,3,100,8255519.473146696,719050.1060611254,3
4569,2,50000,8255260.18470614,718763.4646874422,2
4570,5,50000,8255522.272244892,718709.8574483385,5
4571,5,40000,8255626.071137516,718581.5922933521,5
4572,10,15000,8257270.469702318,717934.3695988045,10
4573,3,25000,8255324.513052821,718413.1399099326,3
4574,7,80000,8255707.22624324,718853.336801293,7
4575,6,100000,8256347.957475362,717959.2765786989,6
4576,5,150000,8256188.51891953,718189.0250634507,5
4577,3,15000,8256449.861439705,717886.7937959613,3
4578,3,100,8256805.722746639,717857.732171098,3
4579,5,40000,8255254.599174062,718740.1044261425,5
4580,3,50000,8255362.741817161,719830.8985077292,3
4581,6,100,8255215.308969884,719079.3378219396,6
4582,3,15000,8254919.396929851,718791.261804492,3
4583,8,500000,8256247.081525898,718350.8882788331,8
4584,2,50,8255368.427622467,719770.2082936032,2
4585,5,50000,8256717.9956987295,717707.4973844528,5
4586,5,60000,8255374.885327644,718273.2683166525,5
4587,3,60000,8256043.829138238,717989.6512136378,3
4588,8,500000,8255706.173635504,718458.417160529,8
4589,3,25000,8255225.690615039,719332.4698173759,3
4590,3,50000,8255744.435671725,717682.3527410303,3
4591,3,50000,8254856.990587153,718542.4008930025,3
4592,4,80,8256291.228373645,717862.583262142,4
4593,4,40000,8256561.515557429,717966.7375675977,4
4594,4,200000,8255426.633603764,718297.2143274592,4
4595,7,10000,8255540.168644445,718481.2659606057,7
4596,3,50,8256284.416617144,717663.5958309798,3
4597,6,200,8255285.201537003,719372.4581756613,6
4598,2,30000,8256183.421894679,718215.60870451,2
4599,3,60000,8255304.297906788,719685.4763932002,3
4600,5,60000,8255955.123024814,718651.5668550509,5
4601,3,100000,8255364.140518175,718573.5746259963,3
4602,5,80000,8255898.536796275,718244.1782772258,5
4603,4,50000,8256082.484528908,718193.5536131497,4
4604,2,50000,8255489.708994924,718668.0824500002,2
4605,4,50000,8255780.348846992,717491.3660927711,4
4606,2,30000,8255986.401805747,717664.1572244575,2
4607,4,120000,8255664.502775181,718253.2469620134,4
4608,3,70000,8255781.227473786,717567.7720195455,3
4609,3,45000,8255428.2877939455,718857.3032511724,3
4610,3,30,8255350.980145905,718633.3594809106,3
4611,3,25000,8255574.6680418085,718131.679375773,3
4612,5,45000,8255565.990865946,719301.2451978087,5
4613,4,100000,8256872.5272732,718022.2407513128,4
4614,6,100,8255458.557195172,719211.5824172047,6
4615,4,120000,8255630.552635748,719430.4933258902,4
4616,5,60000,8256209.178046724,718589.0994721873,5
4617,2,30000,8255326.137935946,719051.3122235494,2
4618,3,50000,8256369.697753602,717633.676439598,3
4619,3,20000,8255875.496163347,718675.9663464094,3
4620,3,55000,8255416.296647102,719391.061321572,3
4621,3,100000,8255225.931596827,718133.194219248,3
4622,3,55000,8255933.039881218,718734.267140244,3
4623,2,70000,8254570.570282128,718576.9868529977,2
4624,3,25000,8254656.691577885,718521.4519298549,3
4625,2,50000,8255110.929444976,719277.3770106259,2
4626,6,100000,8254747.553286423,718793.147270735,6
4627,3,30,8255904.245951962,717418.5487656769,3
4628,3,34000,8255449.50833603,719358.5997566452,3
4629,2,70,8255708.498818526,718286.4718686404,2
4630,5,60000,8256209.279001023,717869.3769186747,5
4631,8,75000,8255557.737359528,718936.8228658261,8
4632,4,80000,8255659.356003699,717485.8156616469,4
4633,5,30000,8255236.814932694,718361.4198108272,5
4634,3,100,8255412.107743985,718944.6503001102,3
4635,6,150000,8255549.260723148,717512.6773915956,6
4636,5,30000,8255470.18915365,719495.1474349373,5
4637,3,60000,8256785.793737033,717756.4433697903,3
4638,10,15000,8254588.441797307,718435.3352335773,10
4639,4,50000,8257065.159315607,718102.1053442275,4
4640,3,55000,8255647.307654448,718898.4665153872,3
4641,5,45000,8255397.098054059,718316.6572110552,5
4642,4,80,8255105.419061035,718148.1103491514,4
4643,2,50000,8255400.420980826,718170.8040417002,2
